Order Date,Order ID,Product,Product_ean,category,Purchase Address,Quantity Ordered,Price Each,Cost price,turnover,margin
1/1/2019 17:30,141596,Lightning Charging Cable,9.59E+12,Electronics,"582 Jackson St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/1/2019 17:30,147592,iPhone,5.74E+12,Electronics,"719 7th St, New York City, NY 10001",1,700,231,700,469
1/1/2019 17:36,148130,AAA Batteries (4-pack),1.33E+12,Electronics,"811 8th St, San Francisco, CA 94016",3,2.99,1.495,8.97,4.485
1/1/2019 17:40,146775,Lightning Charging Cable,9.73E+12,Sports,"372 Elm St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/1/2019 17:45,142063,AAA Batteries (4-pack),6.32E+12,Alimentation,"153 Willow St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/1/2019 17:45,148442,AA Batteries (4-pack),6.57E+12,Alimentation,"583 Washington St, Austin, TX 73301",2,3.84,1.92,7.68,3.84
1/1/2019 17:52,148705,Macbook Pro Laptop,1.27E+12,Clothes,"951 Church St, Boston, MA 02215",1,1700,561,1700,1139
1/1/2019 17:53,149676,Flatscreen TV,8.48E+12,Electronics,"347 Church St, New York City, NY 10001",1,300,99,300,201
1/1/2019 17:55,147744,Bose SoundSport Headphones,7.35E+12,Alimentation,"841 Main St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/1/2019 17:56,144252,Wired Headphones,3.20E+12,Alimentation,"164 Park St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/1/2019 17:57,147619,AA Batteries (4-pack),2.85E+12,Alimentation,"251 Meadow St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/1/2019 17:57,149546,AA Batteries (4-pack),3.48E+12,Sports,"223 Jefferson St, Boston, MA 02215",1,3.84,1.92,3.84,1.92
1/1/2019 17:57,149546,Bose SoundSport Headphones,7.94E+12,Alimentation,"223 Jefferson St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/1/2019 18:02,148600,Bose SoundSport Headphones,6.76E+12,Sports,"219 4th St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/1/2019 18:03,144868,AA Batteries (4-pack),9.43E+12,Alimentation,"565 Hill St, Boston, MA 02215",1,3.84,1.92,3.84,1.92
1/1/2019 18:04,144158,Vareebadd Phone,8.68E+12,Electronics,"661 Cedar St, San Francisco, CA 94016",1,400,132,400,268
1/1/2019 18:07,143131,Apple Airpods Headphones,1.90E+12,Sports,"997 Jefferson St, Portland, OR 97035",1,150,97.5,150,52.5
1/1/2019 18:09,146908,AAA Batteries (4-pack),3.73E+12,Electronics,"978 Meadow St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/1/2019 18:09,147689,AA Batteries (4-pack),9.80E+12,Sports,"282 Meadow St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/1/2019 18:11,142345,AAA Batteries (4-pack),1.59E+12,Alimentation,"983 North St, Los Angeles, CA 90001",2,2.99,1.495,5.98,2.99
1/1/2019 18:17,142574,USB-C Charging Cable,2.39E+12,Clothes,"983 Dogwood St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/1/2019 18:20,146446,Wired Headphones,9.19E+12,Sports,"678 2nd St, New York City, NY 10001",3,11.99,5.995,35.97,17.985
1/1/2019 18:22,144197,34in Ultrawide Monitor,4.94E+12,Alimentation,"332 Wilson St, Boston, MA 02215",1,379.99,125.3967,379.99,254.5933
1/1/2019 18:25,146305,Lightning Charging Cable,3.06E+12,Sports,"159 4th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/1/2019 18:29,146471,USB-C Charging Cable,6.37E+12,Clothes,"134 Center St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/1/2019 18:29,146471,Wired Headphones,5.84E+12,Sports,"134 Center St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995
1/1/2019 18:30,149332,Apple Airpods Headphones,4.87E+12,Sports,"552 Elm St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/1/2019 18:31,146703,USB-C Charging Cable,7.99E+12,Sports,"701 Washington St, Dallas, TX 75001",2,11.95,5.975,23.9,11.95
1/1/2019 18:31,148854,Apple Airpods Headphones,3.05E+12,Sports,"763 1st St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/1/2019 18:34,143099,Wired Headphones,3.13E+12,Sports,"51 Main St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/1/2019 18:39,143202,ThinkPad Laptop,8.63E+12,Clothes,"129 Walnut St, Los Angeles, CA 90001",1,999.99,329.9967,999.99,669.9933
1/1/2019 18:39,149564,Macbook Pro Laptop,7.52E+12,Sports,"794 Meadow St, San Francisco, CA 94016",1,1700,561,1700,1139
1/1/2019 18:41,145820,iPhone,6.84E+12,Sports,"281 Washington St, Boston, MA 02215",1,700,231,700,469
1/1/2019 18:44,144587,Lightning Charging Cable,6.91E+12,Sports,"583 7th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/1/2019 18:49,149001,ThinkPad Laptop,7.21E+12,Sports,"43 Meadow St, Los Angeles, CA 90001",1,999.99,329.9967,999.99,669.9933
1/1/2019 18:51,146955,AA Batteries (4-pack),1.32E+12,Clothes,"652 North St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/1/2019 18:53,144856,27in 4K Gaming Monitor,6.69E+12,Clothes,"468 Chestnut St, Dallas, TX 75001",1,389.99,128.6967,389.99,261.2933
1/1/2019 18:55,150230,34in Ultrawide Monitor,4.99E+12,Electronics,"485 Madison St, Atlanta, GA 30301",1,379.99,125.3967,379.99,254.5933
1/1/2019 18:56,147726,34in Ultrawide Monitor,6.12E+12,Electronics,"214 Lincoln St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/1/2019 18:57,145519,34in Ultrawide Monitor,1.46E+12,Sports,"36 5th St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/1/2019 19:00,142910,AAA Batteries (4-pack),3.38E+12,Sports,"409 10th St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/1/2019 19:00,142994,Lightning Charging Cable,6.16E+12,Clothes,"971 8th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/1/2019 19:03,148016,AAA Batteries (4-pack),5.06E+12,Alimentation,"854 Cedar St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/1/2019 19:07,147631,Google Phone,1.76E+12,Sports,"631 10th St, Dallas, TX 75001",1,600,198,600,402
1/1/2019 19:11,150023,AAA Batteries (4-pack),2.54E+12,Alimentation,"579 Ridge St, Austin, TX 73301",2,2.99,1.495,5.98,2.99
1/1/2019 19:15,142776,Wired Headphones,4.98E+12,Alimentation,"538 Willow St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995
1/1/2019 19:16,146388,Bose SoundSport Headphones,1.15E+12,Alimentation,"483 Wilson St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/1/2019 19:16,148447,AAA Batteries (4-pack),7.84E+12,Alimentation,"797 4th St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/1/2019 19:17,146913,Lightning Charging Cable,1.97E+12,Electronics,"24 Washington St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/1/2019 19:20,144581,AA Batteries (4-pack),5.52E+12,Alimentation,"369 Center St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/1/2019 19:30,147133,AAA Batteries (4-pack),1.08E+12,Clothes,"964 Lake St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/1/2019 19:47,142525,AAA Batteries (4-pack),5.76E+12,Clothes,"569 5th St, Seattle, WA 98101",2,2.99,1.495,5.98,2.99
1/1/2019 19:51,141991,AAA Batteries (4-pack),2.64E+12,Electronics,"614 Wilson St, Boston, MA 02215",2,2.99,1.495,5.98,2.99
1/1/2019 19:54,141950,AAA Batteries (4-pack),8.38E+12,Sports,"374 8th St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/1/2019 19:56,144346,AA Batteries (4-pack),6.23E+12,Clothes,"162 Jefferson St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/1/2019 20:04,143732,Macbook Pro Laptop,8.48E+12,Clothes,"362 Maple St, Boston, MA 02215",1,1700,561,1700,1139
1/1/2019 20:13,141789,Google Phone,1.87E+12,Electronics,"903 Lake St, Seattle, WA 98101",1,600,198,600,402
1/1/2019 20:13,141789,USB-C Charging Cable,4.01E+12,Alimentation,"903 Lake St, Seattle, WA 98101",2,11.95,5.975,23.9,11.95
1/1/2019 20:13,143589,USB-C Charging Cable,8.49E+12,Clothes,"610 6th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/1/2019 20:13,144305,USB-C Charging Cable,8.21E+12,Clothes,"664 Wilson St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/1/2019 20:22,146845,USB-C Charging Cable,5.57E+12,Alimentation,"414 Washington St, San Francisco, CA 94016",2,11.95,5.975,23.9,11.95
1/1/2019 20:23,149868,USB-C Charging Cable,6.05E+12,Clothes,"416 4th St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/1/2019 20:28,143415,AAA Batteries (4-pack),1.21E+12,Alimentation,"907 2nd St, Portland, OR 97035",1,2.99,1.495,2.99,1.495
1/1/2019 20:29,147709,LG Washing Machine,6.88E+12,Alimentation,"666 8th St, Los Angeles, CA 90001",1,600,198,600,402
1/1/2019 20:33,149631,USB-C Charging Cable,6.41E+12,Clothes,"663 Hickory St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/1/2019 20:39,148043,34in Ultrawide Monitor,7.46E+12,Clothes,"622 Meadow St, Boston, MA 02215",1,379.99,125.3967,379.99,254.5933
1/1/2019 20:45,146135,USB-C Charging Cable,5.62E+12,Electronics,"876 8th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/1/2019 20:53,148948,iPhone,6.59E+12,Alimentation,"926 Forest St, San Francisco, CA 94016",1,700,231,700,469
1/1/2019 20:53,148948,Lightning Charging Cable,1.45E+12,Clothes,"926 Forest St, San Francisco, CA 94016",2,14.95,7.475,29.9,14.95
1/1/2019 20:54,142290,Apple Airpods Headphones,6.01E+12,Sports,"392 Sunset St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/1/2019 20:59,141646,Lightning Charging Cable,5.52E+12,Alimentation,"678 Adams St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/1/2019 21:01,142996,AAA Batteries (4-pack),9.77E+12,Sports,"402 Chestnut St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/1/2019 21:08,143863,Lightning Charging Cable,5.05E+12,Electronics,"884 Cherry St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/1/2019 21:11,145022,ThinkPad Laptop,2.48E+12,Alimentation,"464 Lincoln St, Seattle, WA 98101",1,999.99,329.9967,999.99,669.9933
1/1/2019 21:23,146915,Wired Headphones,4.97E+12,Electronics,"837 13th St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/1/2019 21:28,143147,ThinkPad Laptop,1.48E+12,Clothes,"331 Sunset St, Los Angeles, CA 90001",1,999.99,329.9967,999.99,669.9933
1/1/2019 21:32,145944,Wired Headphones,8.39E+12,Alimentation,"482 Center St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/1/2019 21:32,146022,34in Ultrawide Monitor,5.61E+12,Sports,"256 10th St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/1/2019 21:34,145189,USB-C Charging Cable,1.82E+12,Electronics,"199 13th St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/1/2019 21:40,149286,Apple Airpods Headphones,1.35E+12,Alimentation,"651 7th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/1/2019 21:42,144227,Macbook Pro Laptop,4.82E+12,Sports,"774 Main St, San Francisco, CA 94016",1,1700,561,1700,1139
1/1/2019 21:46,144159,AA Batteries (4-pack),6.82E+12,Clothes,"269 Main St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/1/2019 21:49,141409,Bose SoundSport Headphones,6.76E+12,Electronics,"36 Highland St, Portland, ME 04101",1,99.99,49.995,99.99,49.995
1/1/2019 21:51,148639,AA Batteries (4-pack),1.36E+12,Electronics,"137 Hill St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/1/2019 21:52,146989,USB-C Charging Cable,9.91E+12,Clothes,"793 Chestnut St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/1/2019 21:56,145239,Bose SoundSport Headphones,5.90E+12,Alimentation,"985 10th St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/1/2019 21:59,143755,Wired Headphones,2.88E+12,Clothes,"150 Lincoln St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/1/2019 22:00,141260,AAA Batteries (4-pack),9.69E+12,Alimentation,"293 Hill St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/1/2019 22:02,142066,27in 4K Gaming Monitor,1.83E+12,Clothes,"110 Dogwood St, Seattle, WA 98101",1,389.99,128.6967,389.99,261.2933
1/1/2019 22:11,146403,AA Batteries (4-pack),5.95E+12,Clothes,"180 Chestnut St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/1/2019 22:29,148246,AA Batteries (4-pack),3.19E+12,Alimentation,"16 Adams St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/1/2019 22:36,149386,USB-C Charging Cable,4.22E+12,Clothes,"716 Chestnut St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/1/2019 22:37,142335,Lightning Charging Cable,1.58E+12,Alimentation,"755 14th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/1/2019 22:37,147444,Vareebadd Phone,5.14E+12,Sports,"585 Pine St, Atlanta, GA 30301",1,400,132,400,268
1/1/2019 22:37,147444,USB-C Charging Cable,3.98E+12,Alimentation,"585 Pine St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/1/2019 22:45,147901,Wired Headphones,7.66E+12,Electronics,"26 13th St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/1/2019 22:46,148445,Wired Headphones,2.70E+12,Alimentation,"659 Ridge St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/1/2019 22:51,147019,Bose SoundSport Headphones,4.00E+12,Electronics,"560 Forest St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/1/2019 23:07,143484,Lightning Charging Cable,6.98E+12,Clothes,"630 Adams St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/1/2019 23:07,146510,Google Phone,2.27E+12,Clothes,"234 13th St, San Francisco, CA 94016",1,600,198,600,402
1/1/2019 23:08,142321,USB-C Charging Cable,4.21E+12,Alimentation,"621 13th St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/1/2019 23:12,144016,AAA Batteries (4-pack),4.08E+12,Alimentation,"42 1st St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/1/2019 23:17,147213,27in FHD Monitor,7.43E+12,Alimentation,"860 Highland St, Dallas, TX 75001",1,149.99,97.4935,149.99,52.4965
1/1/2019 23:18,146380,AAA Batteries (4-pack),9.91E+12,Clothes,"382 Walnut St, Austin, TX 73301",2,2.99,1.495,5.98,2.99
1/1/2019 23:27,147414,Lightning Charging Cable,3.88E+12,Sports,"12 Hickory St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/1/2019 23:42,146833,Apple Airpods Headphones,4.89E+12,Electronics,"119 11th St, Boston, MA 02215",1,150,97.5,150,52.5
1/1/2019 23:42,149368,AAA Batteries (4-pack),1.58E+12,Alimentation,"347 Madison St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/1/2019 23:48,146912,AA Batteries (4-pack),2.06E+12,Sports,"817 10th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/1/2019 23:48,147474,Wired Headphones,8.95E+12,Sports,"583 Lakeview St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995
1/1/2019 23:58,141604,27in FHD Monitor,3.03E+12,Alimentation,"135 Washington St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/2/2019 0:10,146153,Apple Airpods Headphones,1.97E+12,Sports,"638 Forest St, Austin, TX 73301",1,150,97.5,150,52.5
1/2/2019 0:24,143115,USB-C Charging Cable,2.69E+12,Sports,"200 8th St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/2/2019 0:34,148676,Wired Headphones,8.00E+12,Alimentation,"890 Hill St, Austin, TX 73301",1,11.99,5.995,11.99,5.995
1/2/2019 1:06,143507,Wired Headphones,9.16E+12,Alimentation,"770 Walnut St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/2/2019 1:07,150147,20in Monitor,5.40E+12,Alimentation,"541 Elm St, Los Angeles, CA 90001",1,109.99,71.4935,109.99,38.4965
1/2/2019 1:08,148021,USB-C Charging Cable,2.42E+12,Sports,"783 Adams St, New York City, NY 10001",2,11.95,5.975,23.9,11.95
1/2/2019 1:13,143781,iPhone,3.62E+12,Alimentation,"792 Jefferson St, Portland, OR 97035",1,700,231,700,469
1/2/2019 1:22,146564,USB-C Charging Cable,8.38E+12,Sports,"492 12th St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/2/2019 1:26,141606,Lightning Charging Cable,3.62E+12,Alimentation,"449 Maple St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/2/2019 1:27,141640,Macbook Pro Laptop,9.81E+12,Clothes,"768 Forest St, San Francisco, CA 94016",1,1700,561,1700,1139
1/2/2019 2:24,148739,Wired Headphones,2.72E+12,Electronics,"926 Cedar St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/2/2019 5:32,150166,AA Batteries (4-pack),6.35E+12,Electronics,"638 7th St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/2/2019 6:10,144240,Apple Airpods Headphones,8.29E+12,Clothes,"707 Ridge St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/2/2019 6:41,145325,AA Batteries (4-pack),2.44E+12,Sports,"466 North St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/2/2019 6:53,148186,Google Phone,5.77E+12,Sports,"285 Meadow St, New York City, NY 10001",1,600,198,600,402
1/2/2019 7:10,141905,USB-C Charging Cable,9.70E+12,Clothes,"140 Cherry St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/2/2019 7:22,148160,Vareebadd Phone,3.85E+12,Electronics,"821 Madison St, New York City, NY 10001",1,400,132,400,268
1/2/2019 7:32,144694,Bose SoundSport Headphones,5.57E+12,Electronics,"721 Elm St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/2/2019 7:44,141469,Flatscreen TV,5.36E+12,Alimentation,"163 8th St, San Francisco, CA 94016",1,300,99,300,201
1/2/2019 7:47,147297,AAA Batteries (4-pack),5.09E+12,Alimentation,"232 7th St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/2/2019 7:53,142614,AAA Batteries (4-pack),6.47E+12,Sports,"570 Lake St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/2/2019 7:57,149866,AA Batteries (4-pack),8.28E+12,Sports,"951 Willow St, Atlanta, GA 30301",2,3.84,1.92,7.68,3.84
1/2/2019 7:58,148067,iPhone,3.54E+12,Electronics,"976 Johnson St, Los Angeles, CA 90001",1,700,231,700,469
1/2/2019 7:58,148067,Lightning Charging Cable,8.50E+12,Clothes,"976 Johnson St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/2/2019 8:05,147556,27in 4K Gaming Monitor,3.02E+12,Alimentation,"374 Cherry St, Seattle, WA 98101",1,389.99,128.6967,389.99,261.2933
1/2/2019 8:08,147783,Bose SoundSport Headphones,7.68E+12,Sports,"372 Madison St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/2/2019 8:25,141290,Apple Airpods Headphones,9.39E+12,Clothes,"4 1st St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/2/2019 8:25,141290,AA Batteries (4-pack),5.54E+12,Clothes,"4 1st St, Los Angeles, CA 90001",3,3.84,1.92,11.52,5.76
1/2/2019 8:25,147299,Bose SoundSport Headphones,1.66E+12,Alimentation,"600 Lincoln St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/2/2019 8:29,144120,AA Batteries (4-pack),3.73E+12,Alimentation,"794 8th St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84
1/2/2019 8:31,141937,USB-C Charging Cable,4.65E+12,Sports,"131 South St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/2/2019 8:37,141737,ThinkPad Laptop,8.59E+12,Alimentation,"903 Forest St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/2/2019 8:43,149372,AAA Batteries (4-pack),6.19E+12,Alimentation,"325 Hill St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/2/2019 8:46,145518,USB-C Charging Cable,5.39E+12,Clothes,"191 Johnson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/2/2019 8:47,141994,Lightning Charging Cable,3.10E+12,Sports,"665 Church St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/2/2019 8:47,143161,AA Batteries (4-pack),1.61E+12,Electronics,"938 11th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/2/2019 9:03,143092,34in Ultrawide Monitor,2.68E+12,Electronics,"43 14th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/2/2019 9:04,143803,Bose SoundSport Headphones,8.02E+12,Alimentation,"807 Cedar St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/2/2019 9:05,142694,Apple Airpods Headphones,9.28E+12,Clothes,"879 Center St, Portland, OR 97035",1,150,97.5,150,52.5
1/2/2019 9:16,150319,Google Phone,8.06E+12,Electronics,"402 South St, Austin, TX 73301",1,600,198,600,402
1/2/2019 9:17,149616,Google Phone,8.31E+12,Alimentation,"61 Lincoln St, Atlanta, GA 30301",1,600,198,600,402
1/2/2019 9:17,149616,USB-C Charging Cable,2.99E+12,Alimentation,"61 Lincoln St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/2/2019 9:20,148113,Wired Headphones,8.63E+12,Sports,"655 Ridge St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/2/2019 9:32,142248,Wired Headphones,5.30E+12,Sports,"676 Forest St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/2/2019 9:40,144062,Apple Airpods Headphones,1.71E+12,Clothes,"79 Lincoln St, New York City, NY 10001",1,150,97.5,150,52.5
1/2/2019 9:40,145031,Flatscreen TV,7.06E+12,Clothes,"156 5th St, Los Angeles, CA 90001",1,300,99,300,201
1/2/2019 9:40,145343,ThinkPad Laptop,3.75E+12,Sports,"643 Elm St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/2/2019 9:41,142206,Macbook Pro Laptop,5.23E+12,Clothes,"673 13th St, San Francisco, CA 94016",1,1700,561,1700,1139
1/2/2019 9:45,145549,Apple Airpods Headphones,1.92E+12,Alimentation,"644 1st St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/2/2019 9:53,141803,27in 4K Gaming Monitor,2.14E+12,Alimentation,"452 South St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/2/2019 9:54,147053,Bose SoundSport Headphones,9.35E+12,Electronics,"514 Cedar St, Portland, ME 04101",1,99.99,49.995,99.99,49.995
1/2/2019 9:57,149024,USB-C Charging Cable,7.00E+12,Alimentation,"395 Cedar St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/2/2019 10:03,145487,AAA Batteries (4-pack),5.41E+12,Clothes,"803 Lake St, Portland, OR 97035",2,2.99,1.495,5.98,2.99
1/2/2019 10:06,145182,Bose SoundSport Headphones,1.89E+12,Alimentation,"217 Madison St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995
1/2/2019 10:09,143836,AAA Batteries (4-pack),6.39E+12,Alimentation,"355 Highland St, Portland, OR 97035",1,2.99,1.495,2.99,1.495
1/2/2019 10:15,143472,27in FHD Monitor,3.51E+12,Alimentation,"759 Walnut St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/2/2019 10:18,142474,USB-C Charging Cable,2.49E+12,Alimentation,"947 9th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/2/2019 10:22,147251,27in 4K Gaming Monitor,6.15E+12,Sports,"402 Walnut St, Atlanta, GA 30301",1,389.99,128.6967,389.99,261.2933
1/2/2019 10:24,148748,Lightning Charging Cable,1.23E+12,Sports,"636 2nd St, Portland, OR 97035",1,14.95,7.475,14.95,7.475
1/2/2019 10:25,143179,Wired Headphones,3.55E+12,Clothes,"919 12th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/2/2019 10:27,146117,Lightning Charging Cable,6.81E+12,Alimentation,"291 Wilson St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475
